"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ORCB0024","2013-04-12","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    3",",,N",,
"US1ORCB0024","2013-04-13","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","   46",",,N",,
"US1ORCB0024","2013-04-14","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    8",",,N",,
"US1ORCB0024","2013-04-15","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","   13",",,N",,
"US1ORCB0024","2013-04-16","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0","T,,N",,
"US1ORCB0024","2013-04-17","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-18","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-19","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","   23",",,N",,
"US1ORCB0024","2013-04-20","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","   23",",,N",,
"US1ORCB0024","2013-04-21","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-22","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","   30",",,N",,
"US1ORCB0024","2013-04-23","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-24","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-25","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-26","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-27","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-28","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-04-29","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    5",",,N",,
"US1ORCB0024","2013-04-30","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-01","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-02","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-03","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-04","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-05","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-06","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
"US1ORCB0024","2013-05-07","45.740928","-122.882397","24.1","SCAPPOOSE 0.7 S, OR US","    0",",,N","    0",",,N"
