"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COWE0599","2023-05-31","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-01","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   13",",,N",,
"US1COWE0599","2023-06-02","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   43",",,N",,
"US1COWE0599","2023-06-03","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   30",",,N",,
"US1COWE0599","2023-06-04","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  157",",,N",,
"US1COWE0599","2023-06-05","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    8",",,N",,
"US1COWE0599","2023-06-06","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    3",",,N",,
"US1COWE0599","2023-06-07","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    5",",,N",,
"US1COWE0599","2023-06-08","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   23",",,N",,
"US1COWE0599","2023-06-14","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   43",",,N",,
"US1COWE0599","2023-06-15","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-16","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   74",",,N",,
"US1COWE0599","2023-06-17","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  175",",,N",,
"US1COWE0599","2023-06-18","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   10",",,N",,
"US1COWE0599","2023-06-19","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-20","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-21","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-22","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   69",",,N",,
"US1COWE0599","2023-06-23","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  277",",,N",,
"US1COWE0599","2023-06-24","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-25","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-26","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-27","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-28","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-29","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-06-30","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   28",",,N",,
"US1COWE0599","2023-07-01","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   20",",,N",,
"US1COWE0599","2023-07-02","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-03","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-04","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    5",",,N",,
"US1COWE0599","2023-07-05","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  399",",,N",,
"US1COWE0599","2023-07-06","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    5",",,N",,
"US1COWE0599","2023-07-07","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    8",",,N",,
"US1COWE0599","2023-07-08","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  175",",,N",,
"US1COWE0599","2023-07-09","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  109",",,N",,
"US1COWE0599","2023-07-10","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-11","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-12","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-13","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-14","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-15","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   10",",,N",,
"US1COWE0599","2023-07-16","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   25",",,N",,
"US1COWE0599","2023-07-17","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-18","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-19","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-20","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0","T,,N",,
"US1COWE0599","2023-07-21","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   76",",,N",,
"US1COWE0599","2023-07-23","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   56",",,N",,
"US1COWE0599","2023-07-24","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-25","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0","T,,N",,
"US1COWE0599","2023-07-26","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-27","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-28","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   25",",,N",,
"US1COWE0599","2023-07-29","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-30","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-07-31","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-01","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    8",",,N",,
"US1COWE0599","2023-08-02","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   23",",,N",,
"US1COWE0599","2023-08-03","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  323",",,N",,
"US1COWE0599","2023-08-04","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   81",",,N",,
"US1COWE0599","2023-08-05","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-06","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   10",",,N",,
"US1COWE0599","2023-08-07","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0","T,,N",,
"US1COWE0599","2023-08-08","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-09","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    5",",,N",,
"US1COWE0599","2023-08-10","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-11","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   13",",,N",,
"US1COWE0599","2023-08-12","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-13","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-14","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-15","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-16","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-17","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-18","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-19","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-20","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    8",",,N","    0",",,N"
"US1COWE0599","2023-08-21","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-22","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-23","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-24","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   10",",,N",,
"US1COWE0599","2023-08-25","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   30",",,N",,
"US1COWE0599","2023-08-26","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","  132",",,N",,
"US1COWE0599","2023-08-27","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-08-28","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   58",",,N",,
"US1COWE0599","2023-08-29","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   23",",,N",,
"US1COWE0599","2023-08-31","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-10","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-11","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0","T,,N",,
"US1COWE0599","2023-09-12","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-13","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-14","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-15","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   51",",,N",,
"US1COWE0599","2023-09-16","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-17","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-18","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-19","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-20","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    8",",,N",,
"US1COWE0599","2023-09-21","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-22","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","   74",",,N",,
"US1COWE0599","2023-09-23","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0","T,,N",,
"US1COWE0599","2023-09-24","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-25","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-26","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-27","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
"US1COWE0599","2023-09-28","40.706401","-104.778109","1581.0","NUNN 0.2 NNE, CO US","    0",",,N","    0",",,N"
