"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"US1TXTN0185","2020-08-17","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","  112",",,N",,,,
"US1TXTN0185","2020-08-18","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-19","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-20","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-21","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-22","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-23","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-24","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-25","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-26","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0","T,,N",,,,
"US1TXTN0185","2020-08-27","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-28","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0","T,,N",,,,
"US1TXTN0185","2020-08-29","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-08-30","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","  213",",,N",,,,
"US1TXTN0185","2020-08-31","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    8",",,N",,,,
"US1TXTN0185","2020-09-01","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-09-02","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","  427",",,N",,,,
"US1TXTN0185","2020-09-03","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","   33",",,N",,,,
"US1TXTN0185","2020-09-04","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
"US1TXTN0185","2020-09-05","32.71662","-97.165848","162.2","PANTEGO 0.7 W, TX US","    0",",,N","    0",",,N",,
