"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MOSE0006","2007-03-20","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  234",",,N","    0",",,N"
"US1MOSE0006","2007-03-21","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  231",",,N","    0",",,N"
"US1MOSE0006","2007-03-22","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   25",",,N","    0",",,N"
"US1MOSE0006","2007-03-23","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   41",",,N","    0",",,N"
"US1MOSE0006","2007-03-24","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-03-25","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-03-26","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-03-27","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-03-28","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    5",",,N","    0",",,N"
"US1MOSE0006","2007-03-29","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   13",",,N","    0",",,N"
"US1MOSE0006","2007-03-30","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-03-31","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   30",",,N","    0",",,N"
"US1MOSE0006","2007-04-01","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    3",",,N","    0",",,N"
"US1MOSE0006","2007-04-02","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-03","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-04","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-04-05","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-06","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-07","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-08","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-09","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-10","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-11","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   99",",,N","    0",",,N"
"US1MOSE0006","2007-04-12","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    3",",,N","    0",",,N"
"US1MOSE0006","2007-04-13","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    5",",,N","    0",",,N"
"US1MOSE0006","2007-04-14","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  399",",,N","    0",",,N"
"US1MOSE0006","2007-04-15","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-04-16","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-17","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-18","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-04-19","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-20","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-21","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-22","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-23","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0","T,,N","    0",",,N"
"US1MOSE0006","2007-04-24","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-04-25","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  467",",,N","    0",",,N"
"US1MOSE0006","2007-04-26","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   99",",,N","    0",",,N"
"US1MOSE0006","2007-04-27","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    5",",,N","    0",",,N"
"US1MOSE0006","2007-04-28","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  119",",,N","    0",",,N"
"US1MOSE0006","2007-04-29","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-04-30","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-01","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-02","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  142",",,N","    0",",,N"
"US1MOSE0006","2007-05-03","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   97",",,N","    0",",,N"
"US1MOSE0006","2007-05-04","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   48",",,N","    0",",,N"
"US1MOSE0006","2007-05-05","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-06","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-07","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-08","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-05-09","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   43",",,N","    0",",,N"
"US1MOSE0006","2007-05-10","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   30",",,N","    0",",,N"
"US1MOSE0006","2007-05-11","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   10",",,N","    0",",,N"
"US1MOSE0006","2007-05-12","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   23",",,N","    0",",,N"
"US1MOSE0006","2007-05-13","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-14","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-15","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-16","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  752",",,N","    0",",,N"
"US1MOSE0006","2007-05-17","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-18","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-19","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-20","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-21","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-05-22","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-05-23","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   10",",,N","    0",",,N"
"US1MOSE0006","2007-05-25","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   48",",,N","    0",",,N"
"US1MOSE0006","2007-05-26","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0","T,,N","    0",",,N"
"US1MOSE0006","2007-05-27","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   23",",,N","    0",",,N"
"US1MOSE0006","2007-05-28","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   18",",,N","    0",",,N"
"US1MOSE0006","2007-05-29","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    8",",,N","    0",",,N"
"US1MOSE0006","2007-05-30","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    3",",,N","    0",",,N"
"US1MOSE0006","2007-05-31","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   10",",,N","    0",",,N"
"US1MOSE0006","2007-06-01","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-02","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  505",",,N","    0",",,N"
"US1MOSE0006","2007-06-03","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   20",",,N","    0",",,N"
"US1MOSE0006","2007-06-04","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-05","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-06","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-07","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-08","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  853",",,N","    0",",,N"
"US1MOSE0006","2007-06-09","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    3",",,N","    0",",,N"
"US1MOSE0006","2007-06-10","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-11","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   89",",,N","    0",",,N"
"US1MOSE0006","2007-06-12","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  259",",,N","    0",",,N"
"US1MOSE0006","2007-06-13","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","  351",",,N","    0",",,N"
"US1MOSE0006","2007-06-14","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-15","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-16","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-17","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-18","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   56",",,N","    0",",,N"
"US1MOSE0006","2007-06-19","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","   74",",,N","    0",",,N"
"US1MOSE0006","2007-06-20","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-21","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-22","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-23","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
"US1MOSE0006","2007-06-24","36.82481","-93.386658","406.9","GALENA 4.8 ENE, MO US","    0",",,N","    0",",,N"
