"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"US1COEP0082","2003-05-22","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-23","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   25",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-24","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    3",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-25","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-26","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-27","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-28","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-29","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    3",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-30","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   15",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-05-31","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    5",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-01","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","  117",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-02","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-03","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-04","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","  124",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-05","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   86",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-06","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    8",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-07","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   43",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-08","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","    0",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-09","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   15",",,N","    0",",,N","    0",",,N"
"US1COEP0082","2003-06-10","38.97139","-104.792778","2040.9","FALCON ESTATES 2.9 N, CO US","   20",",,N","    0",",,N","    0",",,N"
