"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1FLCT0010","2008-10-11","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-13","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-14","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-15","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-16","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-17","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-18","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-19","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0","T,,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-20","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-21","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-22","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-23","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-24","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","  137",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-25","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","   56",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-10-26","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0","T,,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-11-03","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-11-04","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLCT0010","2008-11-05","29.020597","-82.467858","29.9","CITRUS SPRINGS 1.7 NNE, FL US","    0",",,N","    0",",,N",,,,,,,,
