"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1TXSA0001","2017-01-02","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","  109",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1TXSA0001","2017-03-22","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-23","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-24","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-25","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","  480",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-26","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-27","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-28","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0","T,,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-29","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0","T,,N",,,,,,,,,,,,
"US1TXSA0001","2017-03-30","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","  264",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1TXSA0001","2017-03-31","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-01","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-02","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-03","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","   94",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1TXSA0001","2017-04-04","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-05","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","   15",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-06","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N",,,,,,,,,,,,
"US1TXSA0001","2017-04-07","31.1342","-94.1062","62.8","BROADDUS 15.3 SE, TX US","    0",",,N","    0",",,N",,,,,,,,,,
