"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1FLCY0036","2014-04-18","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-19","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  114",",,N",,
"US1FLCY0036","2014-04-20","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    5",",,N",,
"US1FLCY0036","2014-04-21","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-22","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-23","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-24","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-25","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-26","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-27","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-28","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-29","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-04-30","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    3",",,N",,
"US1FLCY0036","2014-05-01","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0","T,,N",,
"US1FLCY0036","2014-05-02","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","   69",",,N",,
"US1FLCY0036","2014-05-03","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  193",",,N",,
"US1FLCY0036","2014-05-04","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","   94",",,N",,
"US1FLCY0036","2014-05-05","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-06","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-07","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-08","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-09","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-10","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-11","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-12","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  582",",,N",,
"US1FLCY0036","2014-05-13","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-14","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-15","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  132",",,N",,
"US1FLCY0036","2014-05-16","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  185",",,N",,
"US1FLCY0036","2014-05-17","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-18","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-19","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-20","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","   10",",,N",,
"US1FLCY0036","2014-05-21","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-22","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-23","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-24","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-25","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-26","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  211",",,N",,
"US1FLCY0036","2014-05-27","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-28","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","    0",",,N","    0",",,N"
"US1FLCY0036","2014-05-29","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","  226",",,N",,
"US1FLCY0036","2014-05-30","30.033763885498","-81.8734283447266","4.6","MIDDLEBURG 2.1 SE, FL US","   25",",,N",,
