"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1AZPM0254","2014-08-01","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","   71",",,N",,,,,,,,
"US1AZPM0254","2014-08-15","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","  137",",,N",,,,,,,,
"US1AZPM0254","2014-08-16","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","    0",",,N",,,,,,,,
"US1AZPM0254","2014-08-17","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","   18",",,N",,,,,,,,
"US1AZPM0254","2014-08-18","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","   28",",,N",,,,,,,,
"US1AZPM0254","2014-08-19","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","    0","T,,N",,,,,,,,
"US1AZPM0254","2014-08-20","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","  429",",,N",,,,,,,,
"US1AZPM0254","2014-08-21","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","    0",",,N",,,,,,,,
"US1AZPM0254","2014-08-22","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","    8",",,N",,,,,,,,
"US1AZPM0254","2014-08-23","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","   18",",,N",,,,,,,,
"US1AZPM0254","2014-08-24","31.9543876647949","-110.774383544922","1024.1","CORONA DE TUCSON 0.5 WSW, AZ US","    0",",,N",,,,,,,,
