"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1ORCB0022","2013-04-11","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   23",",,N",,,,,,,,
"US1ORCB0022","2013-04-12","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    8",",,N",,,,,,,,
"US1ORCB0022","2013-04-13","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   79",",,N",,,,,,,,
"US1ORCB0022","2013-04-14","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   81",",,N",,,,,,,,
"US1ORCB0022","2013-04-15","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   36",",,N",,,,,,,,
"US1ORCB0022","2013-04-16","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   25",",,N",,,,,,,,
"US1ORCB0022","2013-04-17","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    3",",,N",,,,,,,,
"US1ORCB0022","2013-04-18","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    3",",,N",,,,,,,,
"US1ORCB0022","2013-04-19","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   99",",,N",,,,,,,,
"US1ORCB0022","2013-04-20","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   46",",,N",,,,,,,,
"US1ORCB0022","2013-04-21","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    3",",,N",,,,,,,,
"US1ORCB0022","2013-04-22","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    8",",,N",,,,,,,,
"US1ORCB0022","2013-04-24","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-04-26","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-04-28","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   10",",,N",,,,,,,,
"US1ORCB0022","2013-04-29","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   36",",,N",,,,,,,,
"US1ORCB0022","2013-05-06","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-09","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-10","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-11","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-12","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    5",",,N",,,,,,,,
"US1ORCB0022","2013-05-13","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   10",",,N",,,,,,,,
"US1ORCB0022","2013-05-14","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   10",",,N",,,,,,,,
"US1ORCB0022","2013-05-15","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-16","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   10",",,N",,,,,,,,
"US1ORCB0022","2013-05-17","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   20",",,N",,,,,,,,
"US1ORCB0022","2013-05-18","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   18",",,N",,,,,,,,
"US1ORCB0022","2013-05-19","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   15",",,N",,,,,,,,
"US1ORCB0022","2013-05-20","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-05-21","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   33",",,N",,,,,,,,
"US1ORCB0022","2013-05-22","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   76",",,N",,,,,,,,
"US1ORCB0022","2013-05-23","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","  213",",,N",,,,,,,,
"US1ORCB0022","2013-05-24","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","  246",",,N",,,,,,,,
"US1ORCB0022","2013-05-25","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   43",",,N",,,,,,,,
"US1ORCB0022","2013-05-26","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   25",",,N",,,,,,,,
"US1ORCB0022","2013-05-27","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","  140",",,N",,,,,,,,
"US1ORCB0022","2013-05-28","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   84",",,N",,,,,,,,
"US1ORCB0022","2013-05-29","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","  160",",,N",,,,,,,,
"US1ORCB0022","2013-05-30","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   46",",,N",,,,,,,,
"US1ORCB0022","2013-05-31","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","   66",",,N",,,,,,,,
"US1ORCB0022","2013-06-01","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    3",",,N",,,,,,,,
"US1ORCB0022","2013-06-02","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-06-03","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-06-04","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-06-05","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
"US1ORCB0022","2013-06-06","46.0894369","-122.953995","109.4","RAINIER 0.4 WSW, OR US","    0",",,N","    0",",,N",,,,,,
