"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1WAKG0016","2008-06-19","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-20","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-21","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-22","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-23","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-24","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-25","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-26","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-27","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-28","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-29","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-06-30","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-01","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-02","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-03","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","  132",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-04","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","  112",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-05","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-06","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    8",",,N","    0",",,N",,,,,,
"US1WAKG0016","2008-07-07","47.550331","-122.150317","199.6","EASTGATE 1.7 SSW, WA US","    0",",,N","    0",",,N",,,,,,
