"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1MOWB0010","2008-03-18","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  709",",L,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-19","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  815",",L,N","    0",",,N",,,"    3",",L,N"," 1524",",L,N"
"US1MOWB0010","2008-03-20","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-21","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-22","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-23","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-24","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-25","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-26","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-27","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   58",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-28","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   66",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-29","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-30","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  259",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-03-31","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-01","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  135",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-02","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-03","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   23",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-04","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   48",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-05","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-06","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-07","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-08","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    8",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-09","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  178",",L,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-10","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  493",",L,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-11","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  165",",L,N","    0",",,N",,,"    3",",L,N","  658",",L,N"
"US1MOWB0010","2008-04-12","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-13","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    8",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-14","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-15","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-16","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-17","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-18","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   76",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-19","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   15",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-20","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-21","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-22","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-23","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   15",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-24","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","  234",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-25","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-26","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","   28",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-27","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    0",",,N","    0",",,N",,,,,,
"US1MOWB0010","2008-04-28","37.362603","-93.055939","395.3","MARSHFIELD 8.1 WNW, MO US","    5",",,N","    0",",,N",,,,,,
