"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1INWS0004","2006-06-29","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","  135",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-06-30","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-01","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-02","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-03","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-04","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-05","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","  178",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-07","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US",,,,,"    0",",,N","    2",",,N","    0",",,N","    0",",,N",,
"US1INWS0004","2006-07-08","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-09","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-10","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-14","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US",,,,,,,"    4",",,N","  699",",,N",,,,
"US1INWS0004","2006-07-15","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","  343",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-16","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-17","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-18","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-20","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US",,,,,,,"    2",",,N","    0",",,N",,,,
"US1INWS0004","2006-07-21","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    5",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-22","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","  119",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-23","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1INWS0004","2006-07-24","38.62735","-86.0456833","253.9","SALEM 3.3 ENE, IN US","    0",",,N","    0",",,N",,,,,,,,,,
