"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1COYU0129","2017-10-02","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   33",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-03","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   28",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-04","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-05","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    3",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-06","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   13",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-07","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   33",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-08","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-09","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   18",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-10","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","   43",",,N",,,,,,,,,,,,
"US1COYU0129","2017-10-11","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-12","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-13","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-14","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-15","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-16","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-17","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-18","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-19","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-23","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-24","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-25","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-30","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    0",",,N","    0",",,N",,,,,,,,,,
"US1COYU0129","2017-10-31","40.18998","-102.71986","1249.4","YUMA 4.6 N, CO US","    3",",,N","    5",",M,N","    0",",,N",,,,,"    3",",,N","    3",",,N"
