"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1MNCY0018","2016-04-28","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-04-29","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   20",",,N",,,,,,
"US1MNCY0018","2016-04-30","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-01","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-02","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-03","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-04","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-05","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-06","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-07","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-08","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-09","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-10","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    8",",,N",,,,,,
"US1MNCY0018","2016-05-11","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   25",",,N",,,,,,
"US1MNCY0018","2016-05-12","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   53",",,N",,,,,,
"US1MNCY0018","2016-05-13","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-14","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0","T,,N",,,,,,
"US1MNCY0018","2016-05-15","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-16","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-17","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-18","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-19","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-20","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0","T,,N",,,,,,
"US1MNCY0018","2016-05-21","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-22","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-23","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-24","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   53",",,N",,,,,,
"US1MNCY0018","2016-05-25","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-05-26","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   69",",,N",,,,,,
"US1MNCY0018","2016-05-27","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   13",",,N",,,,,,
"US1MNCY0018","2016-05-31","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US",,,,,"    4",",,N","  178",",,N"
"US1MNCY0018","2016-06-01","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    3",",,N",,,,,,
"US1MNCY0018","2016-06-02","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    8",",,N",,,,,,
"US1MNCY0018","2016-06-03","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-06-04","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   51",",,N",,,,,,
"US1MNCY0018","2016-06-05","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0","T,,N",,,,,,
"US1MNCY0018","2016-06-06","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   13",",,N",,,,,,
"US1MNCY0018","2016-06-07","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","   18",",,N",,,,,,
"US1MNCY0018","2016-06-08","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-06-09","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-06-10","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
"US1MNCY0018","2016-06-11","46.640844","-96.230921","386.8","BARNESVILLE 8.8 E, MN US","    0",",,N","    0",",,N",,,,
