"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NJAT0022","2016-06-30","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-07-28","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","  127",",,N",,,,,,,,,,
"US1NJAT0022","2016-07-29","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","  533",",,N",,,,,,,,,,
"US1NJAT0022","2016-07-30","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0","T,,N",,,,,,,,,,
"US1NJAT0022","2016-08-01","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","   13",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-02","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-03","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-04","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-05","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-06","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-07","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-08","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-09","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-10","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-11","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-12","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-13","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-14","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-15","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-16","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    8",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-17","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-18","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","   74",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-19","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","   15",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-20","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-21","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-22","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","   48",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-23","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-24","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-25","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-26","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-27","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-28","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-29","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-30","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-08-31","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    0",",,N",,,,,,,,,,
"US1NJAT0022","2016-09-01","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","   79",",,N",,,,,,,,,,
"US1NJAT0022","2016-09-02","39.4902267456055","-74.4608688354492","9.4","GALLOWAY TWP 0.9 E, NJ US","    5",",,N",,,,,,,,,,
