"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYER0058","2009-09-01","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-02","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-03","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-12","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US",,,,,,,"    9",",,N","    0",",,N",,,,
"US1NYER0058","2009-09-13","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-14","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-15","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-16","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-17","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-18","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-19","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-20","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-21","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-22","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   53",",,N",,,,,,,,,,,,
"US1NYER0058","2009-09-23","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0","T,,N",,,,,,,,,,,,
"US1NYER0058","2009-09-24","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0","T,,N",,,,,,,,,,,,
"US1NYER0058","2009-09-25","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-26","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-09-27","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  432",",,N",,,,,,,,,,,,
"US1NYER0058","2009-09-28","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0","T,,N",,,,,,,,,,,,
"US1NYER0058","2009-09-29","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US"," 1041",",,N",,,,,,,,,,,,
"US1NYER0058","2009-09-30","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   56",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-01","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    5",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-02","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-10-03","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  157",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-05","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US",,,,,,,"    2",",,N","  381",",,N",,,,
"US1NYER0058","2009-10-10","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   99",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-16","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   25",",,N","    0","T,,N",,,,,,,,,,
"US1NYER0058","2009-10-23","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   25",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-24","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  231",",,N",,,,,,,,,,,,
"US1NYER0058","2009-10-29","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US",,,,,,,"    2",",,N","  173",",,N",,,,
"US1NYER0058","2009-10-31","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  112",",,N",,,,,,,,,,,,
"US1NYER0058","2009-11-01","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   56",",,N",,,,,,,,,,,,
"US1NYER0058","2009-11-03","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    5",",,N",,,,,,,,,,,,
"US1NYER0058","2009-11-05","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   25",",,N",,,,,,,,,,,,
"US1NYER0058","2009-11-06","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  102",",,N",,,,,,,,,,,,
"US1NYER0058","2009-11-30","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US",,,,,,,"   12",",,N","  381",",,N",,,,
"US1NYER0058","2009-12-01","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","  152",",,N","   89",",,N",,,,,,,,,"  152",",,N"
"US1NYER0058","2009-12-02","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-12-03","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1NYER0058","2009-12-04","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","   51",",,N","   25",",,N",,,,,,,,,"   51",",,N"
"US1NYER0058","2009-12-05","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0","T,,N","    0","T,,N",,,,,,,,,"    0","T,,N"
"US1NYER0058","2009-12-06","42.842053","-78.804097","185.9","BUFFALO 4.3 SE, NY US","    0",",,N","    0",",,N",,,,,,,,,,
