"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1VASFC005","2008-09-01","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-02","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-03","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-04","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-05","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-06","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","  109",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-07","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","  160",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-08","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-09","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-10","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   15",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-11","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   36",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-12","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   10",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-13","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    3",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-14","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-15","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-16","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-17","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   53",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-18","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-19","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-20","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-21","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-22","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-23","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-24","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-25","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0","T,,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-26","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US"," 1001",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-27","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-28","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-29","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-09-30","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-01","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","  224",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-02","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-03","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-04","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-05","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-06","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-07","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-08","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-09","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-10","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-11","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-12","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-13","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-14","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-15","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-16","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-17","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-18","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","  140",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-19","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0","T,,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-20","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-21","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-22","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-23","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-24","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","    0",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-25","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   13",",,N","    0",",,N",,,,,,
"US1VASFC005","2008-10-26","36.875802","-76.425678","6.1","SUFFOLK 16.7 NE, VA US","   33",",,N","    0",",,N",,,,,,
