"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1MNSL0074","2013-08-05","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","  152",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-06","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    3",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-07","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-08","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-09","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","   10",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-10","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-12","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-13","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-14","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-15","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-16","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-17","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-18","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-19","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-20","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-21","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0","T,,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-22","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-23","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-24","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    3",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-25","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1MNSL0074","2013-08-26","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","   56",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-27","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","  180",",,N",,,,,,,,,,,,
"US1MNSL0074","2013-08-28","46.80408","-92.11248","375.8","DULUTH 1.5 NNW, MN US","    3",",,N",,,,,,,,,,,,
