"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1TNBL0025","2023-06-19","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  140",",,N",,
"US1TNBL0025","2023-06-20","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   36",",,N",,
"US1TNBL0025","2023-06-21","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   69",",,N",,
"US1TNBL0025","2023-06-22","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   61",",,N",,
"US1TNBL0025","2023-06-23","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  231",",,N",,
"US1TNBL0025","2023-06-24","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    5",",,N",,
"US1TNBL0025","2023-06-25","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-06-26","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  254",",,N",,
"US1TNBL0025","2023-06-27","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-06-28","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-06-29","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-06-30","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   25",",,N",,
"US1TNBL0025","2023-07-01","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  206",",,N",,
"US1TNBL0025","2023-07-02","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  119",",,N",,
"US1TNBL0025","2023-07-03","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    8",",,N",,
"US1TNBL0025","2023-07-04","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-05","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   81",",,N",,
"US1TNBL0025","2023-07-06","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-07","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   51",",,N",,
"US1TNBL0025","2023-07-08","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-09","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   51",",,N",,
"US1TNBL0025","2023-07-10","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  163",",,N",,
"US1TNBL0025","2023-07-11","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-12","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-13","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-14","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   10",",,N",,
"US1TNBL0025","2023-07-15","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-16","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   97",",,N",,
"US1TNBL0025","2023-07-17","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-18","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-19","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   38",",,N",,
"US1TNBL0025","2023-07-20","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  246",",,N",,
"US1TNBL0025","2023-07-21","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  373",",,N",,
"US1TNBL0025","2023-07-22","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  127",",,N",,
"US1TNBL0025","2023-07-23","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-24","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-25","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-26","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-27","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-28","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-29","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-07-30","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  104",",,N",,
"US1TNBL0025","2023-07-31","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-01","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-02","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-03","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   36",",,N",,
"US1TNBL0025","2023-08-04","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   71",",,N",,
"US1TNBL0025","2023-08-05","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   46",",,N",,
"US1TNBL0025","2023-08-06","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  130",",,N",,
"US1TNBL0025","2023-08-07","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-08","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  114",",,N",,
"US1TNBL0025","2023-08-09","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-10","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  358",",,N",,
"US1TNBL0025","2023-08-11","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   38",",,N",,
"US1TNBL0025","2023-08-12","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    5",",,N",,
"US1TNBL0025","2023-08-13","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   71",",,N",,
"US1TNBL0025","2023-08-14","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   30",",,N",,
"US1TNBL0025","2023-08-15","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  462",",,N",,
"US1TNBL0025","2023-08-16","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-17","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-18","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-19","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-20","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-21","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-22","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-23","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-24","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-25","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-26","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-27","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-08-28","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   86",",,N",,
"US1TNBL0025","2023-08-29","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","  254",",,N",,
"US1TNBL0025","2023-08-30","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","   28",",,N",,
"US1TNBL0025","2023-08-31","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-01","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-02","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-03","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-04","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-05","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-06","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-07","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-08","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-09","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
"US1TNBL0025","2023-09-10","35.4935298","-85.305179","254.2","DUNLAP 9.5 NNE, TN US","    0",",,N","    0",",,N"
