"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VTCL0009","2009-05-13","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-14","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-15","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   28",",,N",,,,,,,,
"US1VTCL0009","2009-05-16","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-17","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  122",",,N",,,,,,,,
"US1VTCL0009","2009-05-18","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-19","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-20","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-21","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-05-22","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-23","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-24","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-25","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   18",",,N",,,,,,,,
"US1VTCL0009","2009-05-26","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-05-27","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    3",",,N",,,,,,,,
"US1VTCL0009","2009-05-28","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  170",",,N",,,,,,,,
"US1VTCL0009","2009-05-29","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  145",",,N",,,,,,,,
"US1VTCL0009","2009-05-30","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   56",",,N",,,,,,,,
"US1VTCL0009","2009-05-31","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    3",",,N",,,,,,,,
"US1VTCL0009","2009-06-01","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-06-02","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    3",",,N",,,,,,,,
"US1VTCL0009","2009-06-03","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-04","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-05","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-06","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-07","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-08","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   33",",,N",,,,,,,,
"US1VTCL0009","2009-06-09","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   36",",,N",,,,,,,,
"US1VTCL0009","2009-06-10","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   81",",,N",,,,,,,,
"US1VTCL0009","2009-06-11","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-06-12","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  160",",,N",,,,,,,,
"US1VTCL0009","2009-06-13","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   36",",,N",,,,,,,,
"US1VTCL0009","2009-06-14","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   10",",,N",,,,,,,,
"US1VTCL0009","2009-06-15","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-06-16","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  198",",,N",,,,,,,,
"US1VTCL0009","2009-06-17","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-18","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-19","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   48",",,N",,,,,,,,
"US1VTCL0009","2009-06-20","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-21","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-06-22","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-06-23","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-24","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-25","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-26","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-06-27","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-06-28","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   15",",,N",,,,,,,,
"US1VTCL0009","2009-06-29","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  203",",,N",,,,,,,,
"US1VTCL0009","2009-06-30","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  201",",,N",,,,,,,,
"US1VTCL0009","2009-07-01","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   28",",,N",,,,,,,,
"US1VTCL0009","2009-07-02","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-07-03","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  165",",,N",,,,,,,,
"US1VTCL0009","2009-07-04","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  218",",,N",,,,,,,,
"US1VTCL0009","2009-07-05","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-07-06","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-07","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   25",",,N",,,,,,,,
"US1VTCL0009","2009-07-08","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   48",",,N",,,,,,,,
"US1VTCL0009","2009-07-09","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   15",",,N",,,,,,,,
"US1VTCL0009","2009-07-10","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-11","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-12","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  269",",,N",,,,,,,,
"US1VTCL0009","2009-07-13","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-14","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   25",",,N",,,,,,,,
"US1VTCL0009","2009-07-15","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   18",",,N",,,,,,,,
"US1VTCL0009","2009-07-16","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    3",",,N",,,,,,,,
"US1VTCL0009","2009-07-17","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  137",",,N",,,,,,,,
"US1VTCL0009","2009-07-18","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  180",",,N",,,,,,,,
"US1VTCL0009","2009-07-19","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   51",",,N",,,,,,,,
"US1VTCL0009","2009-07-20","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-21","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-22","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   94",",,N",,,,,,,,
"US1VTCL0009","2009-07-23","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-07-24","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   15",",,N",,,,,,,,
"US1VTCL0009","2009-07-25","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   56",",,N",,,,,,,,
"US1VTCL0009","2009-07-26","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-07-27","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-07-28","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-29","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-07-30","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  224",",,N",,,,,,,,
"US1VTCL0009","2009-07-31","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-08-01","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  114",",,N",,,,,,,,
"US1VTCL0009","2009-08-02","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-03","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  254",",,N",,,,,,,,
"US1VTCL0009","2009-08-04","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-05","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   41",",,N",,,,,,,,
"US1VTCL0009","2009-08-06","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-07","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-08","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-08-09","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-10","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-08-11","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-08-12","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-13","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   10",",,N",,,,,,,,
"US1VTCL0009","2009-08-14","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-15","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-16","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-17","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-18","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-19","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-20","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-08-21","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0","T,,N",,,,,,,,
"US1VTCL0009","2009-08-22","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","  198",",,N",,,,,,,,
"US1VTCL0009","2009-08-23","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-08-24","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    5",",,N",,,,,,,,
"US1VTCL0009","2009-08-25","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   33",",,N",,,,,,,,
"US1VTCL0009","2009-08-26","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-27","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    8",",,N",,,,,,,,
"US1VTCL0009","2009-08-28","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","    0",",,N","    0",",,N",,,,,,
"US1VTCL0009","2009-08-29","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   61",",,N",,,,,,,,
"US1VTCL0009","2009-08-30","44.549941","-72.252014","424.9","STANNARD 1.9 WNW, VT US","   15",",,N",,,,,,,,
