"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1MNBM0037","2023-03-30","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-03-31","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-01","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-02","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-03","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0","T,,N",,,,,,,,
"US1MNBM0037","2023-04-04","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-05","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","  206",",,N",,,,,,,,
"US1MNBM0037","2023-04-07","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-08","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-09","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-10","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-11","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-12","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
"US1MNBM0037","2023-04-13","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0","T,,N",,,,,,,,
"US1MNBM0037","2023-04-14","47.482651","-94.888682","419.1","BEMIDJI 0.5 W, MN US","    0",",,N","    0",",,N",,,,,,
