timestamp,component_id,component_type,specific_type,age,centrality,location_x,location_y,temperature,wind_speed,precipitation,is_extreme_weather,outage_occurred,time_to_failure,month,hour,day_of_week,is_weekend
2023-01-01,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,14.376350450860505,3.5700207030263673,9.619440954463931,False,False,,1,0,6,True
2023-01-02,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,15.816686938406335,7.061478430511391,0.0,False,False,,1,0,0,False
2023-01-03,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,14.752317305202002,4.847852963187179,6.694564392173502,False,False,,1,0,1,False
2023-01-04,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,14.520572517915497,6.930249944096005,0.0,False,False,,1,0,2,False
2023-01-05,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,13.31592564287189,0.4449609905593561,15.518281170343428,False,False,,1,0,3,False
2023-01-06,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,13.490903113946603,1.8163884847356797,0.0,False,False,,1,0,4,False
2023-01-07,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,10.51267177668002,8.22534036837348,0.0,False,False,,1,0,5,True
2023-01-08,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,13.011599312552978,4.72076376203601,0.0,False,False,,1,0,6,True
2023-01-09,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,9.24307958770859,3.2613456356086177,0.0,False,False,,1,0,0,False
2023-01-10,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,15.465728613454653,1.571817643598503,1.4172808654574776,False,False,,1,0,1,False
2023-01-11,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,16.045276127910387,3.8585813219572738,0.0,False,False,,1,0,2,False
2023-01-12,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,13.066121576287479,1.2834476972818838,0.0,False,False,,1,0,3,False
2023-01-13,node_0,node,bus,7.800932022121826,0.10513668430335096,-89.08049094817781,42.56785460347372,15.774888245168016,5.139077330830165,0.0,False,False,,1,0,4,False
